human,mouse,type,unknown
ENSG00000157368,ENSMUSG00000031750,01:01,935577
ENSG00000132613,ENSMUSG00000033763,01:01,598949
ENSG00000103043,ENSMUSG00000010936,01:01,842958
ENSG00000157423,ENSMUSG00000059854,01:01,791280
ENSG00000180917,ENSMUSG00000046441,01:01,887018
ENSG00000172137,ENSMUSG00000003657,01:01,898171
ENSG00000167377,ENSMUSG00000044676,01:01,606865
ENSG00000140835,ENSMUSG00000035930,01:01,
ENSG00000198650,ENSMUSG00000001670,01:01,871698
ENSG00000140832,ENSMUSG00000001672,01:01,928221
ENSG00000040199,ENSMUSG00000031732,01:01,600253
ENSG00000166747,ENSMUSG00000031731,01:01,537127
ENSG00000224470,ENSMUSG00000069895,01:01,292673
ENSG00000182149,ENSMUSG00000031729,01:01,
ENSG00000102984,ENSMUSG00000031728,01:01,600330
ENSG00000102967,ENSMUSG00000031730,01:01,865840
ENSG00000140830,ENSMUSG00000031723,01:01,881582
ENSG00000257017,ENSMUSG00000031722,n:1,
ENSG00000261701,ENSMUSG00000031722,n:1,
ENSG00000140829,ENSMUSG00000037993,01:01,938765
ENSG00000118557,ENSMUSG00000031727,01:01,599594
ENSG00000140836,ENSMUSG00000038872,01:01,941600
ENSG00000103035,ENSMUSG00000039067,01:01,949259
ENSG00000140839,ENSMUSG00000033633,n:1,881470
ENSG00000090863,ENSMUSG00000003316,01:01,951411
ENSG00000168411,ENSMUSG00000033596,01:01,796231
ENSG00000168404,ENSMUSG00000012519,01:01,600350
ENSG00000103089,ENSMUSG00000033579,01:01,923246
ENSG00000103091,ENSMUSG00000031959,01:01,929044
ENSG00000186187,ENSMUSG00000033545,01:01,921029
ENSG00000166816,ENSMUSG00000031958,01:01,940824
ENSG00000184517,ENSMUSG00000055835,01:01,875803
ENSG00000168928,ENSMUSG00000031957,n:1,597944
ENSG00000168925,ENSMUSG00000031957,n:1,
ENSG00000050820,ENSMUSG00000031955,01:01,910846
ENSG00000153774,ENSMUSG00000031954,01:01,943992
ENSG00000166822,ENSMUSG00000031953,01:01,883029
ENSG00000183196,ENSMUSG00000031952,01:01,
ENSG00000205084,ENSMUSG00000031951,01:01,
ENSG00000034713,ENSMUSG00000031950,01:01,878488
ENSG00000065457,ENSMUSG00000031949,01:01,910935
ENSG00000065427,ENSMUSG00000031948,01:01,913140
ENSG00000166848,ENSMUSG00000033430,01:01,897771
ENSG00000152910,ENSMUSG00000031772,01:01,597396
ENSG00000103111,ENSMUSG00000078908,01:01,589135
ENSG00000205078,ENSMUSG00000033409,01:01,884007
ENSG00000140873,ENSMUSG00000053399,01:01,600039
ENSG00000140876,ENSMUSG00000031767,01:01,840733
ENSG00000171724,ENSMUSG00000046844,01:01,874791
ENSG00000166509,ENSMUSG00000008874,01:01,594570
ENSG00000186153,ENSMUSG00000004637,01:01,566538
ENSG00000178573,ENSMUSG00000055435,01:01,
ENSG00000168589,ENSMUSG00000034467,01:01,821321
ENSG00000166446,ENSMUSG00000031758,01:01,954592
ENSG00000103121,ENSMUSG00000014633,01:01,931955
ENSG00000166451,ENSMUSG00000031756,01:01,935128
ENSG00000166454,ENSMUSG00000047388,01:01,913015
ENSG00000166455,ENSMUSG00000031847,01:01,881707
ENSG00000140905,ENSMUSG00000034424,01:01,939195
ENSG00000166473,ENSMUSG00000034416,01:01,
ENSG00000135697,ENSMUSG00000031845,01:01,888709
ENSG00000261609,ENSMUSG00000052557,01:01,293006
ENSG00000153815,ENSMUSG00000034390,01:01,954997
ENSG00000197943,ENSMUSG00000034330,01:01,857396
ENSG00000184860,ENSMUSG00000034308,01:01,594078
ENSG00000086696,ENSMUSG00000031844,01:01,566690
ENSG00000135698,ENSMUSG00000031843,01:01,916735
ENSG00000140945,ENSMUSG00000031841,01:01,596484
ENSG00000230989,ENSMUSG00000031839,01:01,589328
ENSG00000103150,ENSMUSG00000074064,01:01,891969
ENSG00000140961,ENSMUSG00000074063,01:01,830506
ENSG00000103154,ENSMUSG00000031837,01:01,913022
ENSG00000166558,ENSMUSG00000034224,01:01,596664
ENSG00000140943,ENSMUSG00000031835,01:01,950806
ENSG00000103160,ENSMUSG00000034189,01:01,566537
ENSG00000154099,ENSMUSG00000031831,01:01,899536
ENSG00000103168,ENSMUSG00000031832,01:01,838972
ENSG00000140955,ENSMUSG00000024266,01:01,910938
ENSG00000168418,ENSMUSG00000045246,01:01,552829
ENSG00000103175,ENSMUSG00000023336,01:01,929492
ENSG00000064270,ENSMUSG00000034112,01:01,712720
ENSG00000140950,ENSMUSG00000034105,01:01,577365
ENSG00000103187,ENSMUSG00000031827,01:01,876151
ENSG00000135686,ENSMUSG00000031828,01:01,603414
ENSG00000103194,ENSMUSG00000031826,01:01,603864
ENSG00000103196,ENSMUSG00000031825,01:01,884180
ENSG00000153786,ENSMUSG00000031823,01:01,846182
ENSG00000135709,ENSMUSG00000031824,01:01,894196
ENSG00000153789,ENSMUSG00000042269,01:01,709606
ENSG00000131149,ENSMUSG00000031822,01:01,598835
ENSG00000131153,ENSMUSG00000031821,01:01,937529
ENSG00000154102,ENSMUSG00000043687,01:01,926517
ENSG00000131148,ENSMUSG00000031819,01:01,807438
ENSG00000131143,ENSMUSG00000031818,01:01,909987
ENSG00000140968,ENSMUSG00000041515,01:01,861052
ENSG00000103241,ENSMUSG00000042812,01:01,890319
ENSG00000103248,ENSMUSG00000031816,01:01,
ENSG00000176692,ENSMUSG00000046714,01:01,791713
ENSG00000176678,ENSMUSG00000097084,01:01,796380
ENSG00000260456,ENSMUSG00000031809,01:01,285067
ENSG00000103264,ENSMUSG00000052934,01:01,936479
ENSG00000140941,ENSMUSG00000031812,n:1,878492
ENSG00000140948,ENSMUSG00000061410,01:01,942400
ENSG00000154118,ENSMUSG00000025318,01:01,596329
ENSG00000104731,ENSMUSG00000040263,01:01,593845
ENSG00000103257,ENSMUSG00000040010,01:01,834244
ENSG00000174990,ENSMUSG00000025317,01:01,704818
ENSG00000172530,ENSMUSG00000025316,01:01,913854
ENSG00000179588,ENSMUSG00000049577,01:01,934094
ENSG00000158545,ENSMUSG00000017478,01:01,595268
ENSG00000124391,ENSMUSG00000046108,01:01,878293
ENSG00000051523,ENSMUSG00000006519,01:01,852296
ENSG00000167508,ENSMUSG00000006517,01:01,935382
ENSG00000185669,ENSMUSG00000006587,01:01,914197
ENSG00000158717,ENSMUSG00000014470,01:01,900769
ENSG00000174177,ENSMUSG00000049482,01:01,588827
ENSG00000103335,ENSMUSG00000014444,01:01,944769
ENSG00000167513,ENSMUSG00000006585,01:01,773680
ENSG00000198931,ENSMUSG00000006589,01:01,953744
ENSG00000141012,ENSMUSG00000015027,01:01,833895
ENSG00000167515,ENSMUSG00000015013,01:01,926254
ENSG00000205022,ENSMUSG00000069867,01:01,299635
ENSG00000129993,ENSMUSG00000006362,01:01,899402
ENSG00000176715,ENSMUSG00000015016,01:01,594118
ENSG00000129910,ENSMUSG00000031962,01:01,603152
ENSG00000170100,ENSMUSG00000063108,n:m,
ENSG00000170100,ENSMUSG00000058192,n:m,604521
ENSG00000167522,ENSMUSG00000035569,01:01,601899
ENSG00000197912,ENSMUSG00000000738,01:01,596068
ENSG00000167526,ENSMUSG00000000740,01:01,915920
ENSG00000178773,ENSMUSG00000034796,01:01,537958
ENSG00000015413,ENSMUSG00000019278,01:01,
ENSG00000131165,ENSMUSG00000000743,01:01,861123
ENSG00000167523,ENSMUSG00000048478,01:01,830653
ENSG00000185324,ENSMUSG00000033862,01:01,593850
ENSG00000158792,ENSMUSG00000033594,01:01,891306
ENSG00000075399,ENSMUSG00000001062,01:01,902681
ENSG00000158805,ENSMUSG00000001065,01:01,597926
ENSG00000187741,ENSMUSG00000032815,01:01,600668
ENSG00000204991,ENSMUSG00000010154,01:01,924924
ENSG00000141002,ENSMUSG00000001472,01:01,943709
ENSG00000140995,ENSMUSG00000001482,01:01,575120
ENSG00000003249,ENSMUSG00000031970,01:01,898990
ENSG00000141013,ENSMUSG00000040220,01:01,594406
ENSG00000268320,ENSMUSG00000038801,n:1,
ENSG00000272636,ENSMUSG00000020848,01:01,599432
ENSG00000181031,ENSMUSG00000020847,01:01,897919
ENSG00000183688,ENSMUSG00000020846,01:01,942891
ENSG00000141252,ENSMUSG00000017288,01:01,901669
ENSG00000167695,ENSMUSG00000069808,01:01,785766
ENSG00000179409,ENSMUSG00000049396,01:01,867026
ENSG00000167699,ENSMUSG00000017286,01:01,754480
ENSG00000171861,ENSMUSG00000038046,01:01,597023
ENSG00000167693,ENSMUSG00000020844,01:01,782384
ENSG00000177370,ENSMUSG00000020843,01:01,768970
ENSG00000159842,ENSMUSG00000017631,01:01,903202
ENSG00000205899,ENSMUSG00000044243,01:01,302302
ENSG00000184811,ENSMUSG00000046275,01:01,896526
ENSG00000108953,ENSMUSG00000020849,01:01,846594
ENSG00000167193,ENSMUSG00000017776,01:01,595983
ENSG00000197879,ENSMUSG00000017774,01:01,596097
ENSG00000132376,ENSMUSG00000006127,01:01,589156
ENSG00000174238,ENSMUSG00000017781,01:01,896767
ENSG00000167703,ENSMUSG00000038178,01:01,595102
ENSG00000167705,ENSMUSG00000038195,01:01,940514
ENSG00000174231,ENSMUSG00000020850,01:01,866910
ENSG00000185561,ENSMUSG00000038217,01:01,
ENSG00000167716,ENSMUSG00000045374,01:01,919073
ENSG00000167711,ENSMUSG00000038224,01:01,939758
ENSG00000132386,ENSMUSG00000000753,01:01,939756
ENSG00000186532,ENSMUSG00000018809,01:01,862499
ENSG00000132383,ENSMUSG00000000751,01:01,890621
ENSG00000185924,ENSMUSG00000045287,01:01,595100
ENSG00000108963,ENSMUSG00000078789,01:01,941820
ENSG00000262664,ENSMUSG00000038268,01:01,793718
ENSG00000177374,ENSMUSG00000043099,01:01,600617
ENSG00000070366,ENSMUSG00000038290,01:01,948361
ENSG00000167720,ENSMUSG00000001323,01:01,959724
ENSG00000167721,ENSMUSG00000038335,01:01,724767
ENSG00000141258,ENSMUSG00000038351,01:01,599076
ENSG00000070444,ENSMUSG00000000282,01:01,596508
ENSG00000127804,ENSMUSG00000010554,01:01,957594
ENSG00000007168,ENSMUSG00000020745,01:01,593728
ENSG00000132361,ENSMUSG00000020741,01:01,896743
ENSG00000132359,ENSMUSG00000038807,01:01,764688
ENSG00000184166,ENSMUSG00000058275,01:01,297949
ENSG00000172146,ENSMUSG00000070378,1:m,298249
ENSG00000172146,ENSMUSG00000070377,1:m,
ENSG00000180090,ENSMUSG00000070379,1:m,
ENSG00000180090,ENSMUSG00000063116,1:m,297446
ENSG00000180016,ENSMUSG00000062128,n:m,
ENSG00000180016,ENSMUSG00000063881,n:m,297664
ENSG00000127780,ENSMUSG00000062128,n:m,
ENSG00000127780,ENSMUSG00000063881,n:m,
ENSG00000141255,ENSMUSG00000069825,1:m,
ENSG00000141255,ENSMUSG00000112920,1:m,860409
ENSG00000108381,ENSMUSG00000020774,01:01,923827
ENSG00000167723,ENSMUSG00000043029,01:01,606867
ENSG00000196689,ENSMUSG00000005952,01:01,
ENSG00000262304,ENSMUSG00000005951,01:01,705950
ENSG00000040531,ENSMUSG00000005949,01:01,848591
ENSG00000213977,ENSMUSG00000040158,01:01,862186
ENSG00000257950,ENSMUSG00000005950,01:01,717375
ENSG00000127774,ENSMUSG00000047260,01:01,775951
ENSG00000083457,ENSMUSG00000005947,01:01,938693
ENSG00000177602,ENSMUSG00000050107,01:01,837212
ENSG00000074356,ENSMUSG00000020783,01:01,867022
ENSG00000004660,ENSMUSG00000020785,01:01,596093
ENSG00000108405,ENSMUSG00000020787,01:01,717371
ENSG00000074370,ENSMUSG00000020788,01:01,712709
ENSG00000074755,ENSMUSG00000055670,01:01,925016
ENSG00000167740,ENSMUSG00000057778,01:01,915958
ENSG00000185722,ENSMUSG00000020790,01:01,597434
ENSG00000132388,ENSMUSG00000020794,01:01,593937
ENSG00000182557,ENSMUSG00000020798,01:01,595892
ENSG00000183018,ENSMUSG00000040447,01:01,594633
ENSG00000132382,ENSMUSG00000040463,01:01,957387
ENSG00000167741,ENSMUSG00000040471,01:01,933303
ENSG00000188176,ENSMUSG00000045667,01:01,945771
ENSG00000161905,ENSMUSG00000018924,01:01,860690
ENSG00000141456,ENSMUSG00000018921,01:01,730993
ENSG00000141480,ENSMUSG00000060216,01:01,915658
ENSG00000161920,ENSMUSG00000018923,01:01,822865
ENSG00000161921,ENSMUSG00000018920,01:01,282709
ENSG00000141497,ENSMUSG00000040829,01:01,559866
ENSG00000142484,ENSMUSG00000018919,01:01,904913
ENSG00000182853,ENSMUSG00000020830,01:01,912912
ENSG00000182327,ENSMUSG00000046811,01:01,924768
ENSG00000142507,ENSMUSG00000018286,01:01,953669
ENSG00000262165,ENSMUSG00000109833,01:01,761582
ENSG00000129219,ENSMUSG00000020828,01:01,792405
ENSG00000141503,ENSMUSG00000020827,01:01,596304
ENSG00000108556,ENSMUSG00000014609,01:01,891730
ENSG00000205710,ENSMUSG00000087279,01:01,802352
ENSG00000185245,ENSMUSG00000050675,01:01,600954
ENSG00000108528,ENSMUSG00000014606,01:01,769033
ENSG00000108523,ENSMUSG00000040746,01:01,596160
ENSG00000108518,ENSMUSG00000018293,01:01,285113
ENSG00000108515,ENSMUSG00000060600,01:01,960121
ENSG00000091640,ENSMUSG00000018287,01:01,915281
ENSG00000108509,ENSMUSG00000040712,01:01,901700
ENSG00000196388,ENSMUSG00000057054,01:01,284226
ENSG00000132517,ENSMUSG00000022560,n:1,
ENSG00000180787,ENSMUSG00000043602,01:01,602526
ENSG00000161929,ENSMUSG00000057135,01:01,288591
ENSG00000029725,ENSMUSG00000020817,01:01,876630
ENSG00000108559,ENSMUSG00000040667,01:01,892662
ENSG00000129197,ENSMUSG00000018449,01:01,853642
ENSG00000108561,ENSMUSG00000018446,01:01,947739
ENSG00000005100,ENSMUSG00000040620,01:01,938766
ENSG00000072849,ENSMUSG00000018442,01:01,589094
ENSG00000167842,ENSMUSG00000040599,01:01,889312
ENSG00000091592,ENSMUSG00000069830,01:01,291306
ENSG00000179314,ENSMUSG00000020811,01:01,919951
ENSG00000129221,ENSMUSG00000040554,01:01,862133
ENSG00000129195,ENSMUSG00000020808,01:01,945253
ENSG00000091622,ENSMUSG00000040543,01:01,283667
ENSG00000198920,ENSMUSG00000020807,01:01,932114
ENSG00000282936,ENSMUSG00000107877,01:01,291902
ENSG00000129235,ENSMUSG00000020803,01:01,717280
ENSG00000108590,ENSMUSG00000020801,01:01,829773
ENSG00000141485,ENSMUSG00000020805,01:01,594863
ENSG00000132530,ENSMUSG00000040483,01:01,910539
ENSG00000177294,ENSMUSG00000070388,01:01,915296
ENSG00000167858,ENSMUSG00000020799,01:01,909711
ENSG00000108839,ENSMUSG00000000320,01:01,860685
ENSG00000219200,ENSMUSG00000040904,01:01,874227
ENSG00000161939,ENSMUSG00000020831,01:01,934008
ENSG00000161940,ENSMUSG00000000317,01:01,600583
ENSG00000174327,ENSMUSG00000044367,01:01,594375
ENSG00000174326,ENSMUSG00000040938,01:01,596866
ENSG00000132514,ENSMUSG00000040950,1:m,600203
ENSG00000132514,ENSMUSG00000000318,1:m,
ENSG00000141505,ENSMUSG00000020884,01:01,597403
ENSG00000132535,ENSMUSG00000020886,01:01,921155
ENSG00000072778,ENSMUSG00000018574,01:01,911729
ENSG00000004975,ENSMUSG00000020888,01:01,940436
ENSG00000040633,ENSMUSG00000018572,01:01,854673
ENSG00000170296,ENSMUSG00000018567,01:01,878487
ENSG00000175826,ENSMUSG00000018559,01:01,778292
ENSG00000170291,ENSMUSG00000018565,01:01,855328
ENSG00000181885,ENSMUSG00000018569,01:01,898921
ENSG00000181856,ENSMUSG00000018566,01:01,594455
ENSG00000006047,ENSMUSG00000018554,01:01,598668
ENSG00000132507,ENSMUSG00000078812,n:1,936284
ENSG00000132522,ENSMUSG00000023170,01:01,297238
ENSG00000215041,ENSMUSG00000047284,01:01,922235
ENSG00000072818,ENSMUSG00000001588,01:01,595063
ENSG00000213859,ENSMUSG00000046731,01:01,300797
ENSG00000182896,ENSMUSG00000094845,01:01,873490
ENSG00000187838,ENSMUSG00000019461,01:01,840108
ENSG00000205544,ENSMUSG00000070394,01:01,925791
ENSG00000169992,ENSMUSG00000051790,01:01,
ENSG00000181323,ENSMUSG00000041165,01:01,867359
ENSG00000184560,ENSMUSG00000044084,01:01,284254
ENSG00000283439,ENSMUSG00000109737,01:01,291497
ENSG00000181284,ENSMUSG00000089876,01:01,872770
ENSG00000161958,ENSMUSG00000042826,01:01,937765
ENSG00000170175,ENSMUSG00000041189,01:01,703122
ENSG00000174282,ENSMUSG00000018750,01:01,596834
ENSG00000259224,ENSMUSG00000018776,n:1,841312
ENSG00000181222,ENSMUSG00000005198,01:01,956665
ENSG00000239697,ENSMUSG00000097328,01:01,798140
ENSG00000248871,ENSMUSG00000018752,01:01,798141
ENSG00000161955,ENSMUSG00000089669,01:01,932512
ENSG00000161960,ENSMUSG00000059796,01:01,594395
ENSG00000129226,ENSMUSG00000018774,01:01,931454
ENSG00000129255,ENSMUSG00000018761,01:01,940262
ENSG00000129194,ENSMUSG00000041287,01:01,301857
ENSG00000129245,ENSMUSG00000018765,01:01,902065
ENSG00000129214,ENSMUSG00000005202,01:01,899869
ENSG00000141504,ENSMUSG00000069835,01:01,825935
ENSG00000129244,ENSMUSG00000041329,01:01,954184
ENSG00000141510,ENSMUSG00000059552,01:01,912357
ENSG00000141499,ENSMUSG00000041346,01:01,934713
ENSG00000108947,ENSMUSG00000003934,01:01,710489
ENSG00000183914,ENSMUSG00000005237,01:01,574251
ENSG00000132510,ENSMUSG00000018476,01:01,600904
ENSG00000167874,ENSMUSG00000045377,01:01,902433
ENSG00000183011,ENSMUSG00000059278,01:01,596051
ENSG00000182224,ENSMUSG00000032889,1:m,
ENSG00000182224,ENSMUSG00000044795,1:m,877173
ENSG00000170004,ENSMUSG00000018474,01:01,596065
ENSG00000179859,ENSMUSG00000043419,01:01,914060
ENSG00000170049,ENSMUSG00000018470,01:01,879845
ENSG00000170043,ENSMUSG00000049299,01:01,850838
ENSG00000170037,ENSMUSG00000032782,01:01,881451
ENSG00000132518,ENSMUSG00000020890,01:01,598297
ENSG00000179593,ENSMUSG00000020891,01:01,860689
ENSG00000179477,ENSMUSG00000032807,01:01,860687
ENSG00000179148,ENSMUSG00000020892,01:01,860688
ENSG00000179111,ENSMUSG00000023781,01:01,
ENSG00000179094,ENSMUSG00000020893,01:01,951591
ENSG00000263620,ENSMUSG00000020894,01:01,
ENSG00000179029,ENSMUSG00000020895,01:01,576379
ENSG00000196544,ENSMUSG00000045176,01:01,296852
ENSG00000178999,ENSMUSG00000020897,01:01,595144
ENSG00000178971,ENSMUSG00000020898,01:01,919075
ENSG00000178921,ENSMUSG00000020899,01:01,943319
ENSG00000125434,ENSMUSG00000018740,01:01,769024
ENSG00000108961,ENSMUSG00000032892,01:01,918898
ENSG00000198844,ENSMUSG00000052921,01:01,601859
ENSG00000161970,ENSMUSG00000060938,n:1,934754
ENSG00000189051,ENSMUSG00000046490,01:01,909249
ENSG00000166579,ENSMUSG00000018736,01:01,717952
ENSG00000133026,ENSMUSG00000020900,01:01,594035
ENSG00000161973,ENSMUSG00000045915,01:01,903843
ENSG00000183318,ENSMUSG00000029586,1:m,
ENSG00000183318,ENSMUSG00000039296,1:m,802460
ENSG00000185156,ENSMUSG00000048329,01:01,873103
ENSG00000276231,ENSMUSG00000046207,01:01,861003
ENSG00000141506,ENSMUSG00000020901,01:01,854195
ENSG00000065320,ENSMUSG00000020902,01:01,787604
ENSG00000170310,ENSMUSG00000020903,01:01,536086
ENSG00000166596,ENSMUSG00000020904,01:01,594213
ENSG00000154914,ENSMUSG00000020905,01:01,597559
ENSG00000184544,ENSMUSG00000033044,01:01,282457
ENSG00000214978,ENSMUSG00000097886,01:01,909515
ENSG00000065325,ENSMUSG00000049928,01:01,596622
ENSG00000109047,ENSMUSG00000020907,01:01,601417
ENSG00000007237,ENSMUSG00000033066,01:01,800232
ENSG00000006788,ENSMUSG00000060180,01:01,597012
ENSG00000133020,ENSMUSG00000055775,01:01,599775
ENSG00000264424,ENSMUSG00000057003,01:01,599774
ENSG00000109061,ENSMUSG00000056328,01:01,602577
ENSG00000125414,ENSMUSG00000033196,01:01,599835
ENSG00000109063,ENSMUSG00000020908,01:01,599468
ENSG00000133028,ENSMUSG00000069844,01:01,551842
ENSG00000170222,ENSMUSG00000020910,01:01,801863
ENSG00000187824,ENSMUSG00000050270,01:01,849923
ENSG00000263429,ENSMUSG00000085683,01:01,761565
ENSG00000233670,ENSMUSG00000048070,01:01,280994
ENSG00000188803,ENSMUSG00000053930,01:01,858985
ENSG00000007174,ENSMUSG00000056752,01:01,574256
ENSG00000154957,ENSMUSG00000018347,01:01,874306
ENSG00000065559,ENSMUSG00000033352,01:01,595626
ENSG00000141052,ENSMUSG00000020542,01:01,923511
ENSG00000006740,ENSMUSG00000033389,01:01,595984
ENSG00000006744,ENSMUSG00000020549,01:01,731472
ENSG00000153976,ENSMUSG00000070407,n:m,810302
ENSG00000153976,ENSMUSG00000047759,n:m,
ENSG00000006695,ENSMUSG00000042148,01:01,948054
ENSG00000125430,ENSMUSG00000070407,n:m,
ENSG00000125430,ENSMUSG00000047759,n:m,810316
ENSG00000109099,ENSMUSG00000018217,01:01,862143
ENSG00000125409,ENSMUSG00000042189,01:01,909713
ENSG00000239704,ENSMUSG00000042200,01:01,853731
ENSG00000175106,ENSMUSG00000014177,n:1,
ENSG00000241322,ENSMUSG00000090173,n:1,894700
ENSG00000221926,ENSMUSG00000047821,n:1,556159
ENSG00000187607,ENSMUSG00000047342,n:1,293777
ENSG00000170425,ENSMUSG00000018500,01:01,596263
ENSG00000214941,ENSMUSG00000014243,01:01,557751
ENSG00000011295,ENSMUSG00000042298,01:01,952085
ENSG00000141027,ENSMUSG00000018501,01:01,887955
ENSG00000108474,ENSMUSG00000014245,01:01,865362
ENSG00000166582,ENSMUSG00000018509,01:01,751755
ENSG00000170315,ENSMUSG00000019505,1:m,845631
ENSG00000170315,ENSMUSG00000008348,1:m,
ENSG00000187688,ENSMUSG00000018507,01:01,599098
ENSG00000181350,ENSMUSG00000046417,01:01,867664
ENSG00000141040,ENSMUSG00000005267,01:01,831527
ENSG00000197566,ENSMUSG00000102030,01:01,
ENSG00000240505,ENSMUSG00000010142,01:01,893399
ENSG00000133030,ENSMUSG00000005417,01:01,892811
ENSG00000179598,ENSMUSG00000043648,01:01,820206
ENSG00000154803,ENSMUSG00000032633,01:01,902612
ENSG00000141030,ENSMUSG00000019373,01:01,931222
ENSG00000205309,ENSMUSG00000032615,01:01,703940
ENSG00000141026,ENSMUSG00000061650,01:01,841676
ENSG00000108551,ENSMUSG00000049892,01:01,565013
ENSG00000133027,ENSMUSG00000000301,01:01,589253
ENSG00000108557,ENSMUSG00000062115,01:01,596936
ENSG00000072310,ENSMUSG00000020538,01:01,887422
ENSG00000175662,ENSMUSG00000000538,01:01,594865
ENSG00000171962,ENSMUSG00000056598,01:01,925074
ENSG00000171953,ENSMUSG00000042709,01:01,956733
ENSG00000108591,ENSMUSG00000020537,01:01,568939
ENSG00000091536,ENSMUSG00000042678,01:01,597782
ENSG00000091542,ENSMUSG00000042650,01:01,558260
ENSG00000131899,ENSMUSG00000020536,01:01,926095
ENSG00000177731,ENSMUSG00000002812,01:01,596469
ENSG00000177427,ENSMUSG00000018599,01:01,948539
ENSG00000177302,ENSMUSG00000002814,01:01,550793
ENSG00000176994,ENSMUSG00000049323,01:01,861585
ENSG00000176974,ENSMUSG00000020534,01:01,956844
ENSG00000171916,ENSMUSG00000001123,n:1,
ENSG00000249459,ENSMUSG00000047342,n:1,
ENSG00000108448,ENSMUSG00000047821,n:1,
ENSG00000171931,ENSMUSG00000090173,n:1,
ENSG00000171928,ENSMUSG00000014177,n:1,935111
ENSG00000141127,ENSMUSG00000020528,01:01,938463
ENSG00000154025,ENSMUSG00000042371,01:01,926615
ENSG00000188522,ENSMUSG00000042377,01:01,925111
ENSG00000154016,ENSMUSG00000004837,01:01,599128
ENSG00000072134,ENSMUSG00000001036,01:01,595554
ENSG00000108641,ENSMUSG00000001039,01:01,825494
ENSG00000166484,ENSMUSG00000001034,01:01,597853
ENSG00000166482,ENSMUSG00000042436,01:01,598244
ENSG00000128482,ENSMUSG00000010086,01:01,293008
ENSG00000142494,ENSMUSG00000010122,01:01,593628
ENSG00000072210,ENSMUSG00000010025,01:01,530739
ENSG00000108602,ENSMUSG00000019102,01:01,530759
ENSG00000083290,ENSMUSG00000004798,01:01,594355
ENSG00000108599,ENSMUSG00000047804,01:01,922915
ENSG00000128487,ENSMUSG00000042331,01:01,597964
ENSG00000170298,ENSMUSG00000001123,n:1,897115
ENSG00000124422,ENSMUSG00000042506,01:01,593880
ENSG00000109016,ENSMUSG00000042569,01:01,566530
ENSG00000178307,ENSMUSG00000043284,01:01,925009
ENSG00000274180,ENSMUSG00000018931,01:01,551252
ENSG00000034152,ENSMUSG00000018932,01:01,595809
ENSG00000184185,ENSMUSG00000042529,n:1,917120
ENSG00000260458,ENSMUSG00000042529,n:1,
